,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,albumName,albumID
7339,Imagine Dragons,Love,166360,2021-06-16 15:20:00,0.579,0.596,8,-4.823,1,0.0561,0.436,0.0938,0.0549,0.443,119.9,4gvrJnKCKIPiacNsWVQwEU,3,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],5NzoKSfocwLOb6o0lXfTM9
7340,Imagine Dragons,Real Life,247546,2021-06-16 15:24:00,0.262,0.564,0,-7.99,1,0.0455,0.0147,0.00659,0.103,0.13,195.489,7JAzAyjbJFPznEFdqpa1Si,4,Origins (Deluxe),3JfSxDfmwS5OeHPwLSkrfr
7341,Imagine Dragons,Birds,75360,2021-06-16 16:08:00,0.649,0.517,1,-7.428,0,0.0297,0.0146,1.63e-06,0.145,0.35,119.997,6Tvzf3VEi16JMhAgOwdt2y,4,Origins (Deluxe),3JfSxDfmwS5OeHPwLSkrfr
7342,A R I Z O N A,Oceans Away,193981,2021-06-16 16:22:00,0.617,0.642,8,-8.624,1,0.0334,0.13,0.157,0.0929,0.221,105.885,6A8dnC0xkiuWN4BshmTB2I,4,GALLERY,2FNk380jCQyICbwtkOdEHE
7343,Kodaline,Blood and Bones,232680,2021-06-16 16:26:00,0.471,0.354,2,-8.514,1,0.0288,0.575,4.69e-05,0.0695,0.0979,74.965,4uIE29yKjg7Cbw6aEXyxiK,4,I Wouldn't Be - EP,0Y7pcfduu7xTuLF2MmAHw5
7344,Adam Kneale,Hollywood,56323,2021-06-16 18:56:00,0.584,0.825,0,-5.447,1,0.0284,0.00424,0.0,0.345,0.734,122.988,4tUXEXuEnbaSvovMSQr809,4,Equal Bangers,15rhycQMBu97gAjsWbECCn
7345,Coldplay,Higher Power,10849,2021-06-16 19:07:00,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,0ySgAyqNaHaiNdUbELic06,4,Some Pop Music,3DnyY9D3jNHBDKaapakSND
7346,Lewis Capaldi,Hold Me While You Wait,2327,2021-06-17 06:45:00,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,60iSKGrGazRzICtMjADNSM,4,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70
7347,Marshmello,Silence - Illenium Remix,87463,2021-06-17 06:47:00,0.475,0.801,4,-3.071,1,0.0381,0.0483,0.00178,0.239,0.296,141.92,5ip3FCi89E2eDtId6kcJmo,4,Silence (Illenium Remix),2aNpTl2MMLY0qZoo9iRRHE
7348,U2,Raised By Wolves,17822,2021-06-17 06:48:00,0.622,0.601,1,-8.702,1,0.0319,0.183,1.63e-06,0.129,0.438,141.931,0eW6LK9xeddRp1u5BnfrjW,4,Songs Of Innocence,7DY6v8qiyQcsTCqUWjH7pS
7349,U2,Cedarwood Road,265383,2021-06-17 06:57:00,0.505,0.859,4,-5.012,0,0.0522,0.0475,0.00651,0.338,0.575,87.985,2aJhiU35Cu6Pydq6xZUXcv,4,Songs Of Innocence,7DY6v8qiyQcsTCqUWjH7pS
7350,U2,Volcano,194116,2021-06-17 07:00:00,0.611,0.753,0,-6.558,1,0.0335,0.00603,0.000264,0.124,0.601,134.86,2wu3qpX3z6GfVmeeNF2GO2,4,Songs Of Innocence,7DY6v8qiyQcsTCqUWjH7pS
7351,U2,Sleep Like A Baby Tonight,301525,2021-06-17 07:05:00,0.559,0.354,6,-12.5,0,0.0309,0.454,0.00132,0.11,0.471,171.98,42aRvnJ6SEjHHkceUdDr3w,4,Songs Of Innocence,7DY6v8qiyQcsTCqUWjH7pS
7352,U2,Iris (Hold Me Close),319457,2021-06-17 07:10:00,0.513,0.781,4,-9.606,0,0.0348,0.00784,0.0336,0.16,0.102,126.974,7kbQE1Xbyf7kvcn4DVICiR,4,Songs Of Innocence,7DY6v8qiyQcsTCqUWjH7pS
7353,U2,Song For Someone,8940,2021-06-17 07:14:00,0.569,0.471,11,-9.688,1,0.0259,0.166,9.41e-06,0.419,0.409,104.998,40xcrghLmBuKzRFSZ6klGZ,4,Songs Of Innocence,7DY6v8qiyQcsTCqUWjH7pS
7354,Kygo,Stole the Show,223186,2021-06-17 07:18:00,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,5masKPHeAOVNgxdLebIcK7,4,Cloud Nine,0uMIzWh1uEpHEBell4rlF8
7355,Kygo,Feels Like Forever,217246,2021-06-17 07:22:00,0.643,0.719,1,-5.535,1,0.11,0.414,0.0,0.0744,0.394,119.973,4B6xQy8i7cVzKT8kPIhBY5,4,Golden Hour,7tcs1X9pzFvcLOPuhCstQJ
7356,U2,You’re The Best Thing About Me - U2 Vs. Kygo,256493,2021-06-17 07:27:00,0.779,0.601,2,-7.769,1,0.0858,0.00582,0.0,0.0875,0.694,117.059,4QWSk7Ynu34r3EOHSwp9nI,4,Songs Of Experience (Deluxe Edition),6S9YaGXnmRe8tWJ0e457HP
7357,Hardwell,Follow Me,200028,2021-06-17 07:30:00,0.51,0.786,6,-2.884,1,0.0468,0.0114,0.0,0.0731,0.393,128.065,2sSMfqZ49niglM5UZP0YsI,4,United We Are,4ncScOihFvwLkZiu1Jt1mE
7358,Hardwell,Chase The Sun - Jac & Harri Remix,90854,2021-06-17 07:36:00,0.622,0.906,8,-4.206,1,0.0394,0.0763,0.00255,0.308,0.46,122.032,1wy5oEoQ601fJlUGRjNFwX,4,Revealed 10 Year Anniversary Remixed,4Pn9DreQQj0WtcNqDeBc7S
7359,Kygo,Gone Are The Days (feat. James Gillespie),184222,2021-06-17 07:50:00,0.528,0.453,4,-9.398,1,0.0396,0.355,1.06e-06,0.104,0.281,119.761,4olrSI30e4RN11Cz2SQgEv,4,Gone Are The Days (feat. James Gillespie),4D5C19GMxQELgCLW1EnNeZ
7360,JRL,No Way,1302,2021-06-17 09:11:00,0.624,0.662,9,-6.615,1,0.0284,0.0433,5.24e-05,0.109,0.256,104.895,2T6NIHrMFloCaF8mSHUt0V,4,No Way,4kImXprAO2GlilGCy3MAZp
7361,Karthik,Unnatundi Gundey,280982,2021-06-17 09:20:00,0.838,0.494,0,-10.255,1,0.0413,0.495,0.000701,0.299,0.729,119.978,7MO3e3jJ8iczmix3WeDMFO,4,Ninnu Kori,1os6SVCCteiOS7ZeO8Lxd8
7362,A.R. Rahman,Allei Allei,238176,2021-06-17 09:25:00,0.577,0.382,9,-9.365,1,0.0273,0.76,0.0,0.047,0.317,100.952,6LeRe70zkZxZ7LUkRfPZfM,4,Cheliyaa (Original Motion Picture Soundtrack),7pI3y4nmiOtqCPWPPltP0d
7363,A.R. Rahman,Hamsaro,224978,2021-06-17 09:29:00,0.714,0.483,9,-9.831,1,0.0396,0.095,0.00196,0.0912,0.898,100.01,3iH9aAJw4Fi5Hdfwi0obL5,4,Cheliyaa (Original Motion Picture Soundtrack),7pI3y4nmiOtqCPWPPltP0d
7364,A.R. Rahman,Morethukochindhi,291383,2021-06-17 09:34:00,0.814,0.29,2,-11.38,1,0.0516,0.182,6.67e-05,0.136,0.528,142.565,1GDRl76dDH4Sjjfe0jfTbl,3,Cheliyaa (Original Motion Picture Soundtrack),7pI3y4nmiOtqCPWPPltP0d
7365,Mano,Chalnedo Gaadi,2949,2021-06-17 09:40:00,0.797,0.843,0,-6.549,1,0.0924,0.119,2.95e-05,0.718,0.889,131.121,6oBjI3OPllcW1fbhLHGsis,4,Bavagaru Bagunnara,1NyVkZYFMNakD7w8FtRpAL
7366,Mano,Adugo Maharaju,2864,2021-06-17 09:40:00,0.723,0.822,4,-8.51,0,0.356,0.812,0.0,0.628,0.715,90.045,2qncZsDM2K5GOCeKJHgGoc,4,Suryavamsham,2vNWtjQotbdOtrvaiBWzaA
7367,A.R. Rahman,Allei Allei,15213,2021-06-17 09:40:00,0.577,0.382,9,-9.365,1,0.0273,0.76,0.0,0.047,0.317,100.952,6LeRe70zkZxZ7LUkRfPZfM,4,Cheliyaa (Original Motion Picture Soundtrack),7pI3y4nmiOtqCPWPPltP0d
7368,S. P. Balasubrahmanyam,Balapam Patti,3277,2021-06-17 09:40:00,0.684,0.656,2,-5.536,0,0.0398,0.678,0.0,0.18,0.903,139.342,1RlETOQUfMeUmsuchNOaZL,3,Bobbili Raja,4MMZRpXAnWLOjwnFQbutC3
7369,A.R. Rahman,Tango Kalalo,2565,2021-06-17 09:40:00,0.751,0.541,8,-9.074,1,0.0361,0.068,0.00396,0.103,0.512,121.987,1Wj3agPjycbjFylXTd1Lid,4,Cheliyaa (Original Motion Picture Soundtrack),7pI3y4nmiOtqCPWPPltP0d
7370,A.R. Rahman,Jugni,113070,2021-06-17 09:40:00,0.805,0.765,6,-7.39,0,0.0883,0.172,0.284,0.0971,0.77,119.972,3oXzHk3PrHOVEX21RRfELC,4,Kaatru Veliyidai (Original Motion Picture Soundtrack),2tLekrnboehY2rLZhf5YVi
7371,Udit Narayan,Ae Ajnabi,349493,2021-06-17 09:50:00,0.726,0.323,11,-12.599,0,0.0372,0.588,0.0,0.0951,0.481,121.958,1usJKPPaZ3J5XZFai2x98X,4,Dil Se (Original Motion Picture Soundtrack),54NUwj7U1MOhA1ZGbnhiMz
7372,Kygo,Freedom,148421,2021-06-17 09:59:00,0.715,0.635,7,-6.591,1,0.0791,0.127,0.0,0.0862,0.39,112.887,5Gj1wG8b12VQdEd3hUuSwo,4,Freedom,34JUh6M6Bvy2Dvo13bWfu4
7373,Kygo,Forever Yours - Avicii Tribute,193846,2021-06-17 10:03:00,0.529,0.612,10,-8.794,1,0.052,0.253,0.0,0.246,0.434,119.272,3o1CUVeHIid49sabk6A6Nf,4,Forever Yours (Avicii Tribute),63VE57Ol6fcAC0fb6kGx5y
7374,Kygo,Riding Shotgun (feat. Bonnie McKee),198280,2021-06-17 10:06:00,0.817,0.854,6,-4.744,0,0.117,0.117,1.07e-05,0.0413,0.622,102.0,52Lqdrj2yYAeFSTS2M24Si,4,Kids in Love,47oyrKaeobswT4T8zyaxdM
7375,Kygo,Lose Somebody,199549,2021-06-17 10:10:00,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,1sgDyuLooyvEML4oHspNza,4,Golden Hour,7tcs1X9pzFvcLOPuhCstQJ
7376,Kygo,Feels Like Forever,217246,2021-06-17 10:19:00,0.643,0.719,1,-5.535,1,0.11,0.414,0.0,0.0744,0.394,119.973,4B6xQy8i7cVzKT8kPIhBY5,4,Golden Hour,7tcs1X9pzFvcLOPuhCstQJ
7377,Kygo,Happy Now,103305,2021-06-17 10:43:00,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,14sOS5L36385FJ3OL8hew4,4,Happy Now,6nAjd2MlBY1f1mNu6BsWLO
7378,S. P. Balasubrahmanyam,O Papalu,2232,2021-06-17 16:45:00,0.546,0.709,9,-4.7,1,0.0724,0.555,0.0199,0.131,0.873,106.347,2iOsJ5o2C2O7bf4fZB8ldY,3,Nirnayam,31h0rzJNke4FmGJxSS8r8z
7379,S. P. Balasubrahmanyam,Nandamoori Nayaka,2370,2021-06-17 16:45:00,0.752,0.886,11,-5.549,0,0.0675,0.256,0.0281,0.85,0.866,101.017,5v5eEn2MY0j0qZmWi8kq3o,4,Samarasimha Reddy,0K1yvB1KG7vfcotgWyN8Sa
7380,Shankar Mahadevan,Bollywood Balaraju,1012,2021-06-17 16:45:00,0.831,0.935,5,-7.053,0,0.132,0.116,1.71e-05,0.312,0.464,129.946,3TzXh5n731SZ6zGcSd2dtF,4,Rajakumarudu,6PRr08jyfxlpdnW9kNV8Co
7381,S. P. Balasubrahmanyam,Ravaya Muddula Mama,1664,2021-06-17 16:45:00,0.809,0.863,7,-5.639,1,0.117,0.36,0.000318,0.322,0.679,112.466,42CLgb4q1aphvnU0qFfuTq,3,Samarasimha Reddy,0K1yvB1KG7vfcotgWyN8Sa
7382,Shankar Mahadevan,Uttimeda Koodu,2566,2021-06-17 16:45:00,0.707,0.864,7,-7.131,1,0.105,0.148,0.000208,0.223,0.73,99.022,0l5tguQSbNiD98YNifZ55g,4,Oke Okkadu,1WCAy8NWpdJ0NtzBTtxXvu
7383,A.R. Rahman,Super Police,2099,2021-06-17 16:45:00,0.77,0.296,9,-19.617,0,0.0489,0.00138,0.00183,0.0812,0.428,120.982,1mqt9oz5SwbveiSXxx2yhl,4,Super Police (Original Motion Picture Soundtrack),2C1fpjDU4U8YLswJbslWFU
7384,S. P. Balasubrahmanyam,Aunty Koothura,138362,2021-06-17 16:45:00,0.851,0.888,5,-6.773,0,0.131,0.352,0.000414,0.297,0.771,103.009,19fdxCtjGqlLhmCRQ9IXc3,4,Bavagaru Bagunnara,1NyVkZYFMNakD7w8FtRpAL
7385,Mano,Adugo Maharaju,2324,2021-06-17 16:46:00,0.723,0.822,4,-8.51,0,0.356,0.812,0.0,0.628,0.715,90.045,2qncZsDM2K5GOCeKJHgGoc,4,Suryavamsham,2vNWtjQotbdOtrvaiBWzaA
7386,S. P. Balasubrahmanyam,Kannepettaro Kannu Kottaro,281039,2021-06-17 16:50:00,0.833,0.758,8,-7.463,1,0.157,0.401,0.0129,0.0502,0.71,99.64,13bbD0XFPAvL2GDF1j9VjK,4,Hello Brother,6Qyyw58B7iKuVGPY0IRtsp
7387,K. S. Chithra,Kannanule - Bombay / Soundtrack Version,192914,2021-06-17 16:55:00,0.724,0.222,9,-19.44,0,0.0662,0.719,0.0,0.0778,0.667,126.928,5jyHsyGvIxawivb6enu5H3,4,Bombay,50iJYe6QgTwfB7VRzs1yRZ
7388,Rajesh,Urumulu Nimuvvalai,5390,2021-06-17 16:55:00,0.701,0.5,2,-8.392,1,0.0351,0.241,2.34e-05,0.132,0.604,146.984,2rTmVSZOPnS9jrgcl6EjV0,3,Chandralekha,0u0QnbKBaBNm3yRNps6KRl
7389,A.R. Rahman,Kotta Bangaru Lokam,278800,2021-06-17 17:05:00,0.472,0.418,2,-13.144,1,0.0433,0.917,0.121,0.414,0.537,95.456,6YPNHvJX43MzGkwd7Z8B8v,4,Donga Donga (Original Motion Picture Soundtrack),5KMG2UKnAQbbkVXtu7KYRM
7390,S. P. Balasubrahmanyam,Andalalo,63814,2021-06-17 17:06:00,0.397,0.467,8,-10.562,1,0.0317,0.578,0.00725,0.48,0.31,85.951,4ADmVZKScgWTaBfP0k77eA,4,Jagadekaveerudu Athiloka Sundari,2boQlWu4auADXaoNiuS34E
7391,Unnikrishnan,Sasivadane,17640,2021-06-17 17:07:00,0.483,0.365,2,-14.812,1,0.0652,0.461,0.0,0.114,0.531,171.989,0vdM9rMNxaTrnzwij8Rnng,4,Iddaru,3BQo5xJMds0LOpSZqnsHpx
7392,3 Doors Down,Here Without You,22328,2021-06-17 20:28:00,0.556,0.545,10,-6.768,0,0.0255,0.0635,0.0,0.124,0.193,143.991,6qrPF5Fo4UnxeIea1rQwy3,4,Brunch Hits 2022,3WvJqwCCZH5lu82OW04mrW
7393,MKTO,American Dream,225746,2021-06-17 20:44:00,0.554,0.767,0,-5.043,1,0.0497,0.114,0.0,0.231,0.497,122.846,3JMAdPq5TUOKBGsTATjLEH,4,MKTO,5IenxFp0vpnXBUxPcwJtbE
7394,Imagine Dragons,Rise Up,997,2021-06-17 20:51:00,0.447,0.74,3,-6.607,1,0.0475,0.0122,0.000228,0.0958,0.102,93.759,3zT2616WcD9Df5m21OsCX0,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
7395,Imagine Dragons,Birds,3872,2021-06-17 20:51:00,0.649,0.517,1,-7.428,0,0.0297,0.0146,1.63e-06,0.145,0.35,119.997,6Tvzf3VEi16JMhAgOwdt2y,4,Origins (Deluxe),3JfSxDfmwS5OeHPwLSkrfr
7396,Imagine Dragons,Bad Liar,1158,2021-06-17 20:51:00,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,2RSHsoi04658QL5xgQVov3,4,Origins (Deluxe),3JfSxDfmwS5OeHPwLSkrfr
7397,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",1461,2021-06-17 20:51:00,0.634,0.662,6,-7.543,1,0.0325,0.000479,0.00142,0.111,0.244,90.011,2bzitsPcImYC6DZWvvLCQi,4,Origins (Deluxe),3JfSxDfmwS5OeHPwLSkrfr
7398,Imagine Dragons,Real Life,212278,2021-06-17 20:51:00,0.262,0.564,0,-7.99,1,0.0455,0.0147,0.00659,0.103,0.13,195.489,7JAzAyjbJFPznEFdqpa1Si,4,Origins (Deluxe),3JfSxDfmwS5OeHPwLSkrfr
7399,The Score,Carry On,169171,2021-06-17 21:10:00,0.411,0.675,5,-6.251,0,0.0591,0.063,0.0,0.092,0.545,130.134,7uCBGNn991AM68fR4tSDco,4,Carry On,4JnL4N9xWOWrQIF7rCdEXH
7400,Shawn Mendes,Never Be Alone,215813,2021-06-17 21:17:00,0.376,0.466,10,-6.927,1,0.0353,0.514,5.8e-05,0.0781,0.276,199.835,3BYyBzKGPOCHeginhe0F77,4,Handwritten,0CnQ0JQajNswRjPkNYVG8m
7401,Ashe,Till Forever Falls Apart,188903,2021-06-17 22:01:00,0.509,0.498,2,-6.94,1,0.0315,0.413,0.0,0.0674,0.283,99.729,2769RhOZs0ezRncRW1vryp,4,Till Forever Falls Apart,6hjheUnJ3Gp8ll5DuE1VUz
7402,The Script,Superheroes,2394,2021-06-17 22:03:00,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,37sINbJZcFdHFAsVNsPq1i,4,No Sound Without Silence,6yd9yk8nFcHalXzy7mgaDx
7403,OneRepublic,I Lived,934,2021-06-17 22:03:00,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,3IQF4xCQUPicbA4hWfTxPo,4,Native,20lOt6G8MHv8ZO7ViOmiP7
7404,Parachute,Without You,1079,2021-06-17 22:03:00,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,6R6ux6KaKrhAg2EIB2krdU,4,Wide Awake,7h5LfM6tT7v8L2gTyL3Bbz
7405,American Authors,I'm Born To Run,920,2021-06-17 22:03:00,0.62,0.93,8,-5.615,1,0.0486,0.0662,0.0,0.0788,0.675,126.041,6zDs6zI94L761vd0cVScTT,4,What We Live For,1av32Pkx9yoZYU250F34zW
7406,Imagine Dragons,Walking The Wire,863,2021-06-17 22:04:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
7407,The Goo Goo Dolls,Come to Me,4393,2021-06-18 04:55:00,0.589,0.669,0,-4.835,1,0.0253,0.0505,0.0,0.131,0.421,92.06,1jvoeTYt8usIxGWQUSzEyz,4,Magnetic (Deluxe Version),35jYPfl0Y8rCfMU2EkO56x
7408,Imagine Dragons,Believer,2186,2021-06-18 04:55:00,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
7409,Keane,Silenced By The Night,0,2021-06-18 04:55:00,0.515,0.809,1,-5.051,1,0.0288,0.00188,9.86e-06,0.0983,0.237,111.985,0BhGZmaQ1SET53qGkGvwxD,4,Strangeland,6JWc4iAiJ9FjyK0B59ABb4
7410,Thirty Seconds To Mars,Walk On Water,8186,2021-06-18 04:55:00,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0.0,0.167,0.388,140.003,6FT9FZccFD6nE8dMNslz2n,4,AMERICA,0XcHdI2ZyNADjfvo5Ubs39
7411,3 Doors Down,Here Without You,238733,2021-06-18 05:18:00,0.556,0.545,10,-6.768,0,0.0255,0.0635,0.0,0.124,0.193,143.991,6qrPF5Fo4UnxeIea1rQwy3,4,Brunch Hits 2022,3WvJqwCCZH5lu82OW04mrW
7412,U2,You’re The Best Thing About Me - U2 Vs. Kygo,1320,2021-06-18 05:33:00,0.779,0.601,2,-7.769,1,0.0858,0.00582,0.0,0.0875,0.694,117.059,4QWSk7Ynu34r3EOHSwp9nI,4,Songs Of Experience (Deluxe Edition),6S9YaGXnmRe8tWJ0e457HP
7413,Ankit Tiwari,Sunn Raha Hai,0,2021-06-18 05:33:00,0.394,0.641,0,-6.493,0,0.0312,0.276,0.0,0.0958,0.335,81.932,5PvwPy5eRO8BPwpRzCHK3D,4,Aashiqui 2,0Rkv5iqjF2uenfL0OVB8hg
7414,The Icarus Account,Angel of Mine,325,2021-06-18 05:33:00,0.528,0.32,6,-8.464,1,0.0278,0.867,0.0,0.12,0.355,106.017,0yuTZQFotT1ALkQl6oKVfn,4,Keeper of Your Heart,6dmdG0JUKgirlejty3NxzN
7415,Sasha Alex Sloan,Too Sad To Cry,0,2021-06-18 05:33:00,0.515,0.27,10,-9.935,1,0.0357,0.842,0.0,0.114,0.234,120.483,3CRtbOoAP82y0VbPO5j1ft,4,Self Portrait,5UZriQSHZOJOjqUtPE5lpg
7416,Imagine Dragons,Walking The Wire,1117,2021-06-18 05:33:00,0.54,0.761,4,-5.339,1,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,4,Evolve,33pt9HBdGlAbRGBHQgsZsU
7417,Lewis Capaldi,Hold Me While You Wait,1015,2021-06-18 05:33:00,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,60iSKGrGazRzICtMjADNSM,4,Divinely Uninspired To A Hellish Extent,5658aM19fA3JVwTK6eQX70
7418,Excision,Gold (Stupid Love),23129,2021-06-18 05:33:00,0.363,0.735,1,-3.857,1,0.0428,0.0014,0.000119,0.13,0.0721,145.556,5ZzjNL4J31lqU853Un7T3f,4,Gold (Stupid Love),1DCg2NhX15z5fOKfMwXMnw
7419,Axel Johansson,Do Or Die,204715,2021-06-18 05:37:00,0.536,0.623,10,-5.146,0,0.0436,0.172,0.0,0.0863,0.285,175.657,4ibYl4U7Ix076zx81cO8YY,4,Do Or Die,4SToP2EAJjXcuyppR779uR
7420,Coldplay,Something Just Like This - Tokyo Remix,137439,2021-06-18 12:39:00,0.365,0.86,11,-6.996,0,0.0586,0.00173,0.00112,0.988,0.143,102.863,5ffwnb6hqsKZp8cG6q90OW,4,Something Just Like This (Tokyo Remix),2i3pQGt2uzVfWL8LeFewmI
7421,Alka Yagnik,Agar Tum Saath Ho,3596,2021-06-18 12:39:00,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,3hkC9EHFZNQPXrtl8WPHnX,4,Tamasha,2CUXo26JAWIbQx0EVMnjpA
7422,Zac Efron,Rewrite The Stars,217440,2021-06-18 12:43:00,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046,630sXRhIcfwr2e4RdNtjKN,4,Rewrite The Stars,0mRqi6mOvyVVVEIfFFfWXU
7423,Mike Perry,Lighthouse,167662,2021-06-18 12:46:00,0.543,0.875,1,-3.033,1,0.032,0.0777,1.04e-05,0.061,0.245,154.935,4BPm0wylvoPfC7fGO0inhQ,4,Lighthouse,4bpWfRaavUHXXl0LAUt0s2
7424,X Ambassadors,Renegades,195200,2021-06-18 12:49:00,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,0fYVliAYKHuPmECRs1pbRf,4,VHS,7A8fZ2jjiu5heq7wNCutKN
7425,Kodaline,Love Will Set You Free - Live,284573,2021-06-18 12:54:00,0.4,0.56,11,-7.162,1,0.0297,0.013,0.0,0.692,0.194,75.07,09FGlUw01jrWgivW94E4cH,4,Live and Ready - EP,0zchm0M0W1NIQ3BxRVKKLE
7426,A R I Z O N A,Oceans Away,193981,2021-06-18 13:02:00,0.617,0.642,8,-8.624,1,0.0334,0.13,0.157,0.0929,0.221,105.885,6A8dnC0xkiuWN4BshmTB2I,4,GALLERY,2FNk380jCQyICbwtkOdEHE
7427,Green Day,Boulevard of Broken Dreams,262333,2021-06-18 13:15:00,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,5GorCbAP4aL0EJ16frG2hd,4,Greatest Hits: God's Favorite Band,3id4t9IqRoB1f1smOERtrY
7428,The Script,Superheroes,245466,2021-06-18 13:27:00,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,37sINbJZcFdHFAsVNsPq1i,4,No Sound Without Silence,6yd9yk8nFcHalXzy7mgaDx
7429,Parachute,Had It All,216853,2021-06-18 13:30:00,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,1esE8j1nVyzEQ5rVhYXoJT,4,Parachute,6Fptz4SGDZNLDIlOyUc4Vz
7430,Kygo,Forever Yours - Avicii Tribute,193846,2021-06-18 13:34:00,0.529,0.612,10,-8.794,1,0.052,0.253,0.0,0.246,0.434,119.272,3o1CUVeHIid49sabk6A6Nf,4,Forever Yours (Avicii Tribute),63VE57Ol6fcAC0fb6kGx5y
7431,AREA21,Spaceships,169608,2021-06-18 13:37:00,0.441,0.766,6,-5.921,0,0.0533,0.0181,1.6e-06,0.509,0.52,150.054,1Szod3mLKHywl09AOy08Xc,4,Spaceships,7FdgB34edYkJcORi7dAXGi
7432,Bastille,The Anchor,204819,2021-06-18 13:44:00,0.369,0.76,8,-3.901,0,0.0521,0.313,0.0,0.139,0.261,131.605,0qwpBiu4uhW9hiQ6P4NePz,4,Wild World (Complete Edition),1qKjUIVG8KmtYceDBWjfqE
7433,DNCE,Toothbrush,32656,2021-06-18 13:45:00,0.328,0.787,7,-5.804,1,0.289,0.12,0.0,0.46,0.76,210.013,4IYN0OknGIUvjB9qWY6Wfy,4,DNCE,7HEzL22b7GlNsNosb9Mb1g
7434,MKTO,American Dream,225746,2021-06-18 13:52:00,0.554,0.767,0,-5.043,1,0.0497,0.114,0.0,0.231,0.497,122.846,3JMAdPq5TUOKBGsTATjLEH,4,MKTO,5IenxFp0vpnXBUxPcwJtbE
7435,Train,Drive By,195973,2021-06-18 13:55:00,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,0KAiuUOrLTIkzkpfpn9jb9,4,California 37,5zseibu9WEsPaZmkJUMkz1
7436,Billie Eilish,lovely (with Khalid),200185,2021-06-18 13:58:00,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,0u2P5u6lvoDfwTYjAADbn4,4,lovely (with Khalid),2sBB17RXTamvj7Ncps15AK
7437,Borgeous,Leave,1056,2021-06-18 14:09:00,0.724,0.744,7,-4.757,1,0.0398,0.00219,4.49e-06,0.116,0.645,119.978,3wSiBKZGVxhmzNLJ3Sk6A7,4,Vacation Mode: On,6Hb7zPISnfJSAY48lgUWlK
7438,Noah Kahan,Hurt Somebody,167106,2021-06-18 14:12:00,0.633,0.559,6,-5.135,1,0.313,0.336,0.0,0.262,0.473,114.987,7ebrCkTZInQPwCPAimqEIQ,4,softer pop,2jFlar44iRWjqXUQNgiwDg
7439,Shawn Mendes,Never Be Alone,215813,2021-06-18 14:15:00,0.376,0.466,10,-6.927,1,0.0353,0.514,5.8e-05,0.0781,0.276,199.835,3BYyBzKGPOCHeginhe0F77,4,Handwritten,0CnQ0JQajNswRjPkNYVG8m
7440,Julia Michaels,If You Need Me,216080,2021-06-18 14:30:00,0.483,0.766,0,-6.894,0,0.0846,0.423,0.0,0.0985,0.552,147.701,3dqcHUPGMQD5baOC5Ylp7L,4,If You Need Me,4eeHl4rHfVSo0IDTSZ2ECq
